"rules"/"support"/"confidence"/"lift"
"{PHP} => {CSS}"/0.0384332222762949/0.292358803986711/2.61488194114855
"{CSS} => {PHP}"/0.0384332222762949/0.34375/2.61488194114855
"{PHP} => {HTML}"/0.0445475985475237/0.338870431893688/2.55208509928844
"{HTML} => {PHP}"/0.0445475985475237/0.335494784324782/2.55208509928844
"{PHP} => {Git}"/0.0497884924942912/0.378737541528239/2.39555231574835
"{Git} => {PHP}"/0.0497884924942912/0.314917127071823/2.39555231574835
"{PHP} => {Javascript}"/0.0724990329302836/0.551495016611296/2.46630910358329
"{Javascript} => {PHP}"/0.0724990329302836/0.32421875/2.46630910358329
"{CSS} => {HTML}"/0.0969565380151986/0.8671875/6.5309218177333
"{HTML} => {CSS}"/0.0969565380151986/0.73019453058923/6.5309218177333
"{CSS} => {Git}"/0.031445363680605/0.28125/1.7789339976322
"{Git} => {CSS}"/0.031445363680605/0.198895027624309/1.7789339976322
"{CSS} => {Javascript}"/0.0816705973371267/0.73046875/3.26668722970145
"{Javascript} => {CSS}"/0.0816705973371267/0.365234375/3.26668722970145
"{HTML} => {Git}"/0.0336290694917581/0.253265670519688/1.60193035278432
"{Git} => {HTML}"/0.0336290694917581/0.212707182320442/1.60193035278432
"{HTML} => {Javascript}"/0.0912789029062005/0.687435391410582/3.0742402250141
"{Javascript} => {HTML}"/0.0912789029062005/0.408203125/3.0742402250141
"{Git} => {Javascript}"/0.075556221065898/0.477900552486188/2.13719153882202
"{Javascript} => {Git}"/0.075556221065898/0.337890625/2.13719153882202
"{CSS3,HTML5} => {JQuery}"/0.0275084540610689/0.663007518796992/6.71758765394427
"{CSS3,JQuery} => {HTML5}"/0.0275084540610689/0.913025471112031/14.9324384141729
"{HTML5,JQuery} => {CSS3}"/0.0275084540610689/0.749957475761184/16.3539706530682
"{CSS3,HTML5} => {Git}"/0.0205268346248393/0.494736842105263/3.12925933618577
"{CSS3,Git} => {HTML5}"/0.0205268346248393/0.886792452830189/14.5034000770119
"{Git,HTML5} => {CSS3}"/0.0205268346248393/0.796610169491525/17.3713040470425
"{CSS3,HTML5} => {Javascript}"/0.0358127753029112/0.863157894736842/3.86007871240602
"{CSS3,Javascript} => {HTML5}"/0.0358127753029112/0.931818181818182/15.2397912801484
"{HTML5,Javascript} => {CSS3}"/0.0358127753029112/0.683333333333333/14.9011292517007
"{CSS3,JQuery} => {Javascript}"/0.0257614894121464/0.855042451853386/3.82378610764947
"{CSS3,Javascript} => {JQuery}"/0.0257614894121464/0.670292207792208/6.79139607310952
"{Javascript,JQuery} => {CSS3}"/0.0257614894121464/0.33140701500923/7.22683721791148
"{Ajax,HTML5} => {Javascript}"/0.0200900934626087/0.938775510204082/4.19824389577259
"{Ajax,Javascript} => {HTML5}"/0.0200900934626087/0.474226804123711/7.75593099095308
"{HTML5,Javascript} => {Ajax}"/0.0200900934626087/0.383333333333333/8.20292389853138
"{Ajax,MySQL} => {Javascript}"/0.02096357578707/0.905660377358491/4.05015161725067
"{Ajax,Javascript} => {MySQL}"/0.02096357578707/0.494845360824742/4.06107653570241
"{Javascript,MySQL} => {Ajax}"/0.02096357578707/0.335664335664336/7.1828582632321
"{Ajax,JQuery} => {CSS}"/0.0205205954653789/0.626595542008001/5.60432367644857
"{Ajax,CSS} => {JQuery}"/0.0205205954653789/0.839030612244898/8.50105243500776
"{CSS,JQuery} => {Ajax}"/0.0205205954653789/0.361468293219035/7.73503539393331
"{Ajax,JQuery} => {HTML}"/0.0218308189520708/0.666603162507144/5.02029046519688
"{Ajax,HTML} => {JQuery}"/0.0218308189520708/0.81943793911007/8.30253960456943
"{HTML,JQuery} => {Ajax}"/0.0218308189520708/0.373067491203753/7.98324584180976
"{Ajax,JQuery} => {Javascript}"/0.0314391245211445/0.959992379500857/4.29312663509036
"{Ajax,Javascript} => {JQuery}"/0.0314391245211445/0.742120765832106/7.51916253277946
"{Javascript,JQuery} => {Ajax}"/0.0314391245211445/0.404446584798138/8.6547249290088
"{Ajax,PHP} => {Javascript}"/0.0218370581115312/0.892857142857143/3.99289500956633
"{Ajax,Javascript} => {PHP}"/0.0218370581115312/0.515463917525773/3.9210975687326
"{Javascript,PHP} => {Ajax}"/0.0218370581115312/0.301204819277108/6.44546141843743
"{Ajax,CSS} => {HTML}"/0.0222737992737618/0.910714285714286/6.85872870433767
"{Ajax,HTML} => {CSS}"/0.0222737992737618/0.836065573770492/7.47784140807963
"{CSS,HTML} => {Ajax}"/0.0222737992737618/0.22972972972973/4.91597084400823
"{Ajax,CSS} => {Javascript}"/0.0218370581115312/0.892857142857143/3.99289500956633
"{Ajax,Javascript} => {CSS}"/0.0218370581115312/0.515463917525773/4.61035300073638
"{CSS,Javascript} => {Ajax}"/0.0218370581115312/0.267379679144385/5.72163954791772
"{Ajax,HTML} => {Javascript}"/0.0240207639226843/0.901639344262295/4.0321693867096
"{Ajax,Javascript} => {HTML}"/0.0240207639226843/0.56701030927835/4.27024144114818
"{HTML,Javascript} => {Ajax}"/0.0240207639226843/0.263157894736842/5.63129787084534
"{HTML5,JQuery} => {Javascript}"/0.0323126068456058/0.880932131314849/3.93956585220093
"{HTML5,Javascript} => {JQuery}"/0.0323126068456058/0.616547619047619/6.24685626687618
"{Javascript,JQuery} => {HTML5}"/0.0323126068456058/0.415683441688739/6.7984602721416
"{Git,HTML5} => {Javascript}"/0.0227105404359925/0.88135593220339/3.94146110774818
"{HTML5,Javascript} => {Git}"/0.0227105404359925/0.433333333333333/2.74087608524073
"{Git,Javascript} => {HTML5}"/0.0227105404359925/0.300578034682081/4.91592308599741
"{MySQL,ООП} => {PHP}"/0.02795143438276/0.831168831168831/6.3226425212187
"{PHP,ООП} => {MySQL}"/0.02795143438276/0.727272727272727/5.9685518782293
"{MySQL,PHP} => {ООП}"/0.02795143438276/0.33160621761658/3.81544733288947
"{MySQL,ООП} => {Git}"/0.0200900934626087/0.597402597402597/3.77863036726494
"{Git,ООП} => {MySQL}"/0.0200900934626087/0.464646464646465/3.81324147775761
"{Git,MySQL} => {ООП}"/0.0200900934626087/0.438095238095238/5.04070556865962
"{PHP,ООП} => {Git}"/0.0214003169493006/0.556818181818182/3.52192993470618
"{Git,ООП} => {PHP}"/0.0214003169493006/0.494949494949495/3.76504580690627
"{Git,PHP} => {ООП}"/0.0214003169493006/0.429824561403509/4.94554350700873
"{PHP,ООП} => {Javascript}"/0.0205268346248393/0.534090909090909/2.38847719663149
"{Javascript,ООП} => {PHP}"/0.0205268346248393/0.5875/4.46907095396298
"{Javascript,PHP} => {ООП}"/0.0205268346248393/0.283132530120482/3.25771110284642
"{JQuery,MySQL} => {PHP}"/0.0248942462471456/0.730769230769231/5.55890986090322
"{MySQL,PHP} => {JQuery}"/0.0248942462471456/0.295336787564767/2.99235031527313
"{JQuery,PHP} => {MySQL}"/0.0248942462471456/0.633433878393396/5.19843907635109
"{JQuery,MySQL} => {Javascript}"/0.0270779520582987/0.794871794871795/3.55470037774725
"{Javascript,MySQL} => {JQuery}"/0.0270779520582987/0.433566433566434/4.39289214483601
"{Javascript,JQuery} => {MySQL}"/0.0270779520582987/0.348342563608636/2.85876341065361
"{MySQL,PHP} => {CSS}"/0.0222737992737618/0.264248704663212/2.3634628284604
"{CSS,MySQL} => {PHP}"/0.0222737992737618/0.836065573770492/6.35989169590825
"{CSS,PHP} => {MySQL}"/0.0222737992737618/0.579545454545455/4.75618977796397
"{MySQL,PHP} => {HTML}"/0.02795143438276/0.33160621761658/2.49737718950993
"{HTML,MySQL} => {PHP}"/0.02795143438276/0.864864864864865/6.57896586667351
"{HTML,PHP} => {MySQL}"/0.02795143438276/0.627450980392157/5.14933887533508
"{MySQL,PHP} => {Git}"/0.0353760341406806/0.419689119170984/2.65457508454961
"{Git,MySQL} => {PHP}"/0.0353760341406806/0.771428571428571/5.8682025900061
"{Git,PHP} => {MySQL}"/0.0353760341406806/0.710526315789474/5.83111811787533
"{MySQL,PHP} => {Javascript}"/0.0489150101698299/0.580310880829015/2.59517487046632
"{Javascript,MySQL} => {PHP}"/0.0489150101698299/0.783216783216783/5.95787468345608
"{Javascript,PHP} => {MySQL}"/0.0489150101698299/0.674698795180723/5.53709029667055
"{CSS,MySQL} => {HTML}"/0.0227105404359925/0.852459016393443/6.41999935295124
"{HTML,MySQL} => {CSS}"/0.0227105404359925/0.702702702702703/6.28503257722008
"{CSS,HTML} => {MySQL}"/0.0227105404359925/0.234234234234234/1.92230387069097
"{CSS,MySQL} => {Javascript}"/0.0218370581115312/0.819672131147541/3.66560853337237
"{Javascript,MySQL} => {CSS}"/0.0218370581115312/0.34965034965035/3.12730238511489
"{CSS,Javascript} => {MySQL}"/0.0218370581115312/0.267379679144385/2.19432054346665
"{HTML,MySQL} => {Javascript}"/0.0253309874093762/0.783783783783784/3.5051143219112
"{Javascript,MySQL} => {HTML}"/0.0253309874093762/0.405594405594406/3.05459355980924
"{HTML,Javascript} => {MySQL}"/0.0253309874093762/0.277511961722488/2.27747374300855
"{Git,MySQL} => {Javascript}"/0.0231472815982231/0.504761904761905/2.25731664540816
"{Javascript,MySQL} => {Git}"/0.0231472815982231/0.370629370629371/2.34426733487507
"{Git,Javascript} => {MySQL}"/0.0231472815982231/0.30635838150289/2.51420935332925
"{JQuery,PHP} => {CSS}"/0.0244512659254545/0.622162247975869/5.56467191858685
"{CSS,JQuery} => {PHP}"/0.0244512659254545/0.430706671062754/3.27635518863769
"{CSS,PHP} => {JQuery}"/0.0244512659254545/0.636201298701299/6.44598721494701
"{JQuery,PHP} => {HTML}"/0.026198230574377/0.666613748214002/5.02037018777577
"{HTML,JQuery} => {PHP}"/0.026198230574377/0.447702313679497/3.40563984014819
"{HTML,PHP} => {JQuery}"/0.026198230574377/0.588095238095238/5.95857693731769
"{JQuery,PHP} => {Javascript}"/0.0314391245211445/0.799968248928401/3.57749193643265
"{Javascript,JQuery} => {PHP}"/0.0314391245211445/0.404446584798138/3.07659656944831
"{Javascript,PHP} => {JQuery}"/0.0314391245211445/0.433648881239243/4.39372750409402
"{CSS,JQuery} => {HTML}"/0.0497822533348307/0.876909550500055/6.60414006836988
"{HTML,JQuery} => {CSS}"/0.0497822533348307/0.850730355048513/7.60900445571794
"{CSS,HTML} => {JQuery}"/0.0497822533348307/0.513449163449163/5.20226341862981
"{CSS,JQuery} => {Javascript}"/0.0449781005502939/0.792284866468843/3.54313152421577
"{Javascript,JQuery} => {CSS}"/0.0449781005502939/0.578617866602456/5.17520727808641
"{CSS,Javascript} => {JQuery}"/0.0449781005502939/0.550725744843392/5.57994948682023
"{HTML,JQuery} => {Javascript}"/0.0475985475236776/0.813412943810641/3.63761718214514
"{Javascript,JQuery} => {HTML}"/0.0475985475236776/0.61232843727426/4.61153920070688
"{HTML,Javascript} => {JQuery}"/0.0475985475236776/0.521462747778537/5.28345700034442
"{Git,JQuery} => {Javascript}"/0.0288186775477608/0.824968744418646/3.6892952125539
"{Javascript,JQuery} => {Git}"/0.0288186775477608/0.370736014126334/2.34494186551463
"{Git,Javascript} => {JQuery}"/0.0288186775477608/0.381420313790256/3.86454801527749
"{CSS,PHP} => {HTML}"/0.0331923283295274/0.863636363636364/6.50417766614553
"{HTML,PHP} => {CSS}"/0.0331923283295274/0.745098039215686/6.66422006302521
"{CSS,HTML} => {PHP}"/0.0331923283295274/0.342342342342342/2.6041739888916
"{CSS,PHP} => {Javascript}"/0.0318821048428356/0.829545454545455/3.70976245434253
"{Javascript,PHP} => {CSS}"/0.0318821048428356/0.439759036144578/3.93324212026678
"{CSS,Javascript} => {PHP}"/0.0318821048428356/0.390374331550802/2.96954993413856
"{HTML,PHP} => {Javascript}"/0.0362495164651418/0.813725490196078/3.63901490283613
"{Javascript,PHP} => {HTML}"/0.0362495164651418/0.5/3.76557654355794
"{HTML,Javascript} => {PHP}"/0.0362495164651418/0.397129186602871/3.02093363883887
"{Git,PHP} => {Javascript}"/0.0270779520582987/0.543859649122807/2.43216341635338
"{Javascript,PHP} => {Git}"/0.0270779520582987/0.373493975903614/2.3623862458516
"{Git,Javascript} => {PHP}"/0.0270779520582987/0.358381502890173/2.7261827489431
"{CSS,HTML} => {Git}"/0.0270779520582987/0.279279279279279/1.76646899464579
"{CSS,Git} => {HTML}"/0.0270779520582987/0.861111111111111/6.48515960279422
"{Git,HTML} => {CSS}"/0.0270779520582987/0.805194805194805/7.20173063543599
"{CSS,HTML} => {Javascript}"/0.0703153271191305/0.725225225225225/3.24323796452703
"{CSS,Javascript} => {HTML}"/0.0703153271191305/0.86096256684492/6.48404089318532
"{HTML,Javascript} => {CSS}"/0.0703153271191305/0.770334928229665/6.88994093899522
"{CSS,Git} => {Javascript}"/0.0283881755449906/0.902777777777778/4.03726050967262
"{CSS,Javascript} => {Git}"/0.0283881755449906/0.347593582887701/2.19856370473855
"{Git,Javascript} => {CSS}"/0.0283881755449906/0.375722543352601/3.36049429706854
"{Git,HTML} => {Javascript}"/0.0292616578694518/0.87012987012987/3.89125768205009
"{HTML,Javascript} => {Git}"/0.0292616578694518/0.320574162679426/2.02766320623256
"{Git,Javascript} => {HTML}"/0.0292616578694518/0.38728323699422/2.91668934587725
"{CSS3,HTML5,JQuery} => {Javascript}"/0.0235777836009933/0.857110455885688/3.83303430938745
"{CSS3,HTML5,Javascript} => {JQuery}"/0.0235777836009933/0.658362369337979/6.67052303133906
"{CSS3,Javascript,JQuery} => {HTML5}"/0.0235777836009933/0.915233712763381/14.9685539810499
"{HTML5,Javascript,JQuery} => {CSS3}"/0.0235777836009933/0.729677543927399/15.9117356987205
"{Ajax,HTML,JQuery} => {Javascript}"/0.0213940777898402/0.979994284081166/4.38257600066856
"{Ajax,Javascript,JQuery} => {HTML}"/0.0213940777898402/0.680492161143084/5.12489064015089
"{Ajax,HTML,Javascript} => {JQuery}"/0.0213940777898402/0.890649350649351/9.02405314010852
"{HTML,Javascript,JQuery} => {Ajax}"/0.0213940777898402/0.4494691309477/9.61815932844264
"{Ajax,CSS,HTML} => {Javascript}"/0.0200900934626087/0.901960784313726/4.0336068802521
"{Ajax,CSS,Javascript} => {HTML}"/0.0200900934626087/0.92/6.9286608401466
"{Ajax,HTML,Javascript} => {CSS}"/0.0200900934626087/0.836363636363636/7.4805073051948
"{CSS,HTML,Javascript} => {Ajax}"/0.0200900934626087/0.285714285714286/6.11398054548922
"{CSS,MySQL,PHP} => {HTML}"/0.0200900934626087/0.901960784313726/6.79280474524177
"{HTML,MySQL,PHP} => {CSS}"/0.0200900934626087/0.71875/6.42856096540179
"{CSS,HTML,MySQL} => {PHP}"/0.0200900934626087/0.884615384615385/6.72920667372495
"{CSS,HTML,PHP} => {MySQL}"/0.0200900934626087/0.605263157894737/4.96724876707899
"{HTML,MySQL,PHP} => {Javascript}"/0.0222737992737618/0.796875/3.56365879603795
"{Javascript,MySQL,PHP} => {HTML}"/0.0222737992737618/0.455357142857143/3.42936435216884
"{HTML,Javascript,MySQL} => {PHP}"/0.0222737992737618/0.879310344827586/6.68885161121385
"{HTML,Javascript,PHP} => {MySQL}"/0.0222737992737618/0.614457831325301/5.04270723446782
"{CSS,JQuery,PHP} => {HTML}"/0.0213940777898402/0.874968104108191/6.58951873838232
"{HTML,JQuery,PHP} => {CSS}"/0.0213940777898402/0.816623005477495/7.30394542812064
"{CSS,HTML,JQuery} => {PHP}"/0.0213940777898402/0.429753101892468/3.26910145539255
"{CSS,HTML,PHP} => {JQuery}"/0.0213940777898402/0.644548872180451/6.53056477244695
"{CSS,JQuery,PHP} => {Javascript}"/0.0205205954653789/0.83924470528196/3.75313791498834
"{Javascript,JQuery,PHP} => {CSS}"/0.0205205954653789/0.6527088708077/5.83788350420293
"{CSS,Javascript,JQuery} => {PHP}"/0.0205205954653789/0.456235261478707/3.47054937063523
"{CSS,Javascript,PHP} => {JQuery}"/0.0205205954653789/0.643639921722113/6.52135529260869
"{HTML,JQuery,PHP} => {Javascript}"/0.022704301276532/0.866634913074542/3.87562808587504
"{Javascript,JQuery,PHP} => {HTML}"/0.022704301276532/0.72216709664616/5.43875095932023
"{HTML,Javascript,JQuery} => {PHP}"/0.022704301276532/0.476995674400315/3.62847236362286
"{HTML,Javascript,PHP} => {JQuery}"/0.022704301276532/0.626333907056799/6.34601087017192
"{CSS,HTML,JQuery} => {Javascript}"/0.0397372066035264/0.79822032836195/3.56967516152892
"{CSS,Javascript,JQuery} => {HTML}"/0.0397372066035264/0.88347898460258/6.65361548229172
"{HTML,Javascript,JQuery} => {CSS}"/0.0397372066035264/0.83484073928431/7.466886384543
"{CSS,HTML,Javascript} => {JQuery}"/0.0397372066035264/0.565128660159716/5.72587972647316
"{CSS,HTML,PHP} => {Javascript}"/0.0275146932205293/0.828947368421053/3.70708778782895
"{CSS,Javascript,PHP} => {HTML}"/0.0275146932205293/0.863013698630137/6.49948828066164
"{HTML,Javascript,PHP} => {CSS}"/0.0275146932205293/0.759036144578313/6.78888365963855
"{CSS,HTML,Javascript} => {PHP}"/0.0275146932205293/0.391304347826087/2.97662450217701
"{CSS,Git,HTML} => {Javascript}"/0.0248942462471456/0.919354838709677/4.11139382920507
"{CSS,HTML,Javascript} => {Git}"/0.0248942462471456/0.354037267080745/2.23932064298215
"{CSS,Git,Javascript} => {HTML}"/0.0248942462471456/0.876923076923077/6.60424193793238
"{Git,HTML,Javascript} => {CSS}"/0.0248942462471456/0.850746268656716/7.60914678837953
