"rules""support""confidence""lift"
"{Git} => {Javascript}"0.07587719298245610.4779005524861882.12815089779006
"{Javascript} => {Git}"0.07587719298245610.3378906252.12815089779006
"{CSS3,HTML5} => {JQuery}"0.02752192982456140.6605263157894746.67109634551495
"{CSS3,JQuery} => {HTML5}"0.02752192982456140.91272727272727314.8644155844156
"{HTML5,JQuery} => {CSS3}"0.02752192982456140.74925373134328416.2695095948827
"{CSS3,HTML5} => {Git}"0.02061403508771930.4947368421052633.11602209944751
"{CSS3,Git} => {HTML5}"0.02061403508771930.88679245283018914.4420485175202
"{Git,HTML5} => {CSS3}"0.02061403508771930.79661016949152517.2978208232445
"{CSS3,HTML5} => {Javascript}"0.03596491228070180.8631578947368423.84375
"{CSS3,Javascript} => {HTML5}"0.03596491228070180.93181818181818215.1753246753247
"{HTML5,Javascript} => {CSS3}"0.03596491228070180.68333333333333314.8380952380952
"{CSS3,JQuery} => {Javascript}"0.02576754385964910.8545454545454543.80539772727273
"{CSS3,Javascript} => {JQuery}"0.02576754385964910.6676136363636366.74267592872244
"{Javascript,JQuery} => {CSS3}"0.02576754385964910.3305203938115337.17701426562186
"{Ajax,HTML5} => {Javascript}"0.02017543859649120.9387755102040824.18048469387755
"{Ajax,Javascript} => {HTML5}"0.02017543859649120.4742268041237117.72312223858616
"{HTML5,Javascript} => {Ajax}"0.02017543859649120.3833333333333338.16822429906542
"{Ajax,MySQL} => {Javascript}"0.02105263157894740.9056603773584914.03301886792453
"{Ajax,Javascript} => {MySQL}"0.02105263157894740.4948453608247424.04389757233123
"{Javascript,MySQL} => {Ajax}"0.02105263157894740.3356643356643367.15247369452977
"{Ajax,JQuery} => {CSS}"0.02050438596491230.6254180602006695.57012959866221
"{Ajax,CSS} => {JQuery}"0.02050438596491230.8348214285714298.43141907925961
"{CSS,JQuery} => {Ajax}"0.02050438596491230.3603082851637767.6775971044244
"{Ajax,JQuery} => {HTML}"0.02182017543859650.6655518394648834.99163879598662
"{Ajax,HTML} => {JQuery}"0.02182017543859650.8155737704918038.23702412722619
"{HTML,JQuery} => {Ajax}"0.02182017543859650.371962616822437.92593239584243
"{Ajax,JQuery} => {Javascript}"0.0314692982456140.9598662207357864.27440426421405
"{Ajax,Javascript} => {JQuery}"0.0314692982456140.7396907216494857.470630544234
"{Javascript,JQuery} => {Ajax}"0.0314692982456140.403656821378348.60128553965062
"{Ajax,PHP} => {Javascript}"0.02192982456140350.8928571428571433.97600446428571
"{Ajax,Javascript} => {PHP}"0.02192982456140350.5154639175257733.90451073740453
"{Javascript,PHP} => {Ajax}"0.02192982456140350.3012048192771086.41819614908231
"{Ajax,CSS} => {HTML}"0.02236842105263160.9107142857142866.83035714285714
"{Ajax,HTML} => {CSS}"0.02236842105263160.8360655737704927.44620901639344
"{CSS,HTML} => {Ajax}"0.02236842105263160.229729729729734.89517554938116
"{Ajax,CSS} => {Javascript}"0.02192982456140350.8928571428571433.97600446428571
"{Ajax,Javascript} => {CSS}"0.02192982456140350.5154639175257734.59085051546392
"{CSS,Javascript} => {Ajax}"0.02192982456140350.2673796791443855.69743615373082
"{Ajax,HTML} => {Javascript}"0.02412280701754390.9016393442622954.01511270491803
"{Ajax,Javascript} => {HTML}"0.02412280701754390.567010309278354.25257731958763
"{HTML,Javascript} => {Ajax}"0.02412280701754390.2631578947368425.60747663551402
"{HTML5,JQuery} => {Javascript}"0.03234649122807020.8805970149253733.92140858208955
"{HTML5,Javascript} => {JQuery}"0.03234649122807020.6145833333333336.20708748615725
"{Javascript,JQuery} => {HTML5}"0.03234649122807020.4149085794655416.75708257986739
"{Git,HTML5} => {Javascript}"0.02280701754385970.881355932203393.92478813559322
"{HTML5,Javascript} => {Git}"0.02280701754385970.4333333333333332.7292817679558
"{Git,Javascript} => {HTML5}"0.02280701754385970.3005780346820814.89512799339389
"{MySQL,нно} => {PHP}"0.02807017543859650.8311688311688316.29589679423567
"{PHP,нно} => {MySQL}"0.02807017543859650.7272727272727275.94330400782014
"{MySQL,PHP} => {нно}"0.02807017543859650.331606217616583.79930741791861
"{MySQL,нно} => {Git}"0.02017543859649120.5974025974025973.76264619358542
"{Git,нно} => {MySQL}"0.02017543859649120.4646464646464653.79711089388509
"{Git,MySQL} => {нно}"0.02017543859649120.4380952380952385.01938262742283
"{PHP,нно} => {Git}"0.02149122807017540.5568181818181823.50703164239076
"{Git,нно} => {PHP}"0.02149122807017540.4949494949494953.74911909795631
"{Git,PHP} => {нно}"0.02149122807017540.4298245614035094.92462311557789
"{PHP,нно} => {Javascript}"0.02061403508771930.5340909090909092.37837357954545
"{Javascript,нно} => {PHP}"0.02061403508771930.58754.45016611295681
"{Javascript,PHP} => {нно}"0.02061403508771930.2831325301204823.24393049585276
"{JQuery,MySQL} => {PHP}"0.0250.7307692307692315.53539483772042
"{MySQL,PHP} => {JQuery}"0.0250.2953367875647672.98280343587007
"{JQuery,PHP} => {MySQL}"0.0250.6350974930362125.19004402911313
"{JQuery,MySQL} => {Javascript}"0.02719298245614040.7948717948717953.53966346153846
"{Javascript,MySQL} => {JQuery}"0.02719298245614040.4335664335664344.37887693701647
"{Javascript,JQuery} => {MySQL}"0.02719298245614040.3488045007032352.85044538209095
"{MySQL,PHP} => {CSS}"0.02236842105263160.2642487046632122.35346502590674
"{CSS,MySQL} => {PHP}"0.02236842105263160.8360655737704926.33298839932466
"{CSS,PHP} => {MySQL}"0.02236842105263160.5795454545454554.73607038123167
"{MySQL,PHP} => {HTML}"0.02807017543859650.331606217616582.48704663212435
"{HTML,MySQL} => {PHP}"0.02807017543859650.8648648648648656.55113585346144
"{HTML,PHP} => {MySQL}"0.02807017543859650.6274509803921575.12755639890365
"{MySQL,PHP} => {Git}"0.03552631578947370.4196891191709842.64334583345261
"{Git,MySQL} => {PHP}"0.03552631578947370.7714285714285715.84337921214998
"{Git,PHP} => {MySQL}"0.03552631578947370.7105263157894745.80645161290323
"{MySQL,PHP} => {Javascript}"0.04912280701754390.5803108808290152.58419689119171
"{Javascript,MySQL} => {PHP}"0.04912280701754390.7832167832167835.93267197918361
"{Javascript,PHP} => {MySQL}"0.04912280701754390.6746987951807235.51366757351989
"{CSS,MySQL} => {HTML}"0.02280701754385970.8524590163934436.39344262295082
"{HTML,MySQL} => {CSS}"0.02280701754385970.7027027027027036.25844594594595
"{CSS,HTML} => {MySQL}"0.02280701754385970.2342342342342341.91417223675288
"{CSS,MySQL} => {Javascript}"0.02192982456140350.8196721311475413.65010245901639
"{Javascript,MySQL} => {CSS}"0.02192982456140350.349650349650353.11407342657343
"{CSS,Javascript} => {MySQL}"0.02192982456140350.2673796791443852.18503823816917
"{HTML,MySQL} => {Javascript}"0.02543859649122810.7837837837837843.49028716216216
"{Javascript,MySQL} => {HTML}"0.02543859649122810.4055944055944063.04195804195804
"{HTML,Javascript} => {MySQL}"0.02543859649122810.2775119617224882.26783968719453
"{Git,MySQL} => {Javascript}"0.02324561403508770.5047619047619052.24776785714286
"{Javascript,MySQL} => {Git}"0.02324561403508770.3706293706293712.33435073214079
"{Git,Javascript} => {MySQL}"0.02324561403508770.306358381502892.5035738703462
"{JQuery,PHP} => {CSS}"0.02445175438596490.621169916434545.53229456824512
"{CSS,JQuery} => {PHP}"0.02445175438596490.4296724470134883.25466172488622
"{CSS,PHP} => {JQuery}"0.02445175438596490.6335227272727276.39836907278768
"{JQuery,PHP} => {HTML}"0.02620614035087720.6657381615598894.99303621169916
"{HTML,JQuery} => {PHP}"0.02620614035087720.4467289719626173.38386065141118
"{HTML,PHP} => {JQuery}"0.02620614035087720.585784313725495.91622695589864
"{JQuery,PHP} => {Javascript}"0.0314692982456140.7994428969359333.56001915041783
"{Javascript,JQuery} => {PHP}"0.0314692982456140.403656821378343.05759984299872
"{Javascript,PHP} => {JQuery}"0.0314692982456140.4322289156626514.36536845054637
"{CSS,JQuery} => {HTML}"0.0498903508771930.8766859344894036.57514450867052
"{HTML,JQuery} => {CSS}"0.0498903508771930.8504672897196267.57447429906542
"{CSS,HTML} => {JQuery}"0.0498903508771930.5123873873873875.17494238424471
"{CSS,JQuery} => {Javascript}"0.04506578947368420.7919075144508673.52646315028902
"{Javascript,JQuery} => {CSS}"0.04506578947368420.5780590717299585.14833860759494
"{CSS,Javascript} => {JQuery}"0.04506578947368420.5494652406417115.54941638388971
"{HTML,JQuery} => {Javascript}"0.04769736842105260.8130841121495333.62076518691589
"{Javascript,JQuery} => {HTML}"0.04769736842105260.6118143459915614.58860759493671
"{HTML,Javascript} => {JQuery}"0.04769736842105260.5203349282296655.2552099063727
"{Git,JQuery} => {Javascript}"0.02883771929824560.8244514106583073.67138518808777
"{Javascript,JQuery} => {Git}"0.02883771929824560.3699015471167372.32976665034851
"{Git,Javascript} => {JQuery}"0.02883771929824560.3800578034682083.83845754997792
"{CSS,PHP} => {HTML}"0.03333333333333330.8636363636363646.47727272727273
"{HTML,PHP} => {CSS}"0.03333333333333330.7450980392156866.63602941176471
"{CSS,HTML} => {PHP}"0.03333333333333330.3423423423423422.59315794199515
"{CSS,PHP} => {Javascript}"0.03201754385964910.8295454545454553.69406960227273
"{Javascript,PHP} => {CSS}"0.03201754385964910.4397590361445783.91660391566265
"{CSS,Javascript} => {PHP}"0.03201754385964910.3903743315508022.95698829214561
"{HTML,PHP} => {Javascript}"0.03640350877192980.8137254901960783.62362132352941
"{Javascript,PHP} => {HTML}"0.03640350877192980.53.75
"{HTML,Javascript} => {PHP}"0.03640350877192980.3971291866028713.00815463606161
"{Git,PHP} => {Javascript}"0.02719298245614040.5438596491228072.421875
"{Javascript,PHP} => {Git}"0.02719298245614040.3734939759036142.35239299740398
"{Git,Javascript} => {PHP}"0.02719298245614040.3583815028901732.7146505866764
"{CSS,HTML} => {Git}"0.02719298245614040.2792792792792791.7589965656264
"{CSS,Git} => {HTML}"0.02719298245614040.8611111111111116.45833333333333
"{Git,HTML} => {CSS}"0.02719298245614040.8051948051948057.17126623376623
"{CSS,HTML} => {Javascript}"0.07061403508771930.7252252252252253.22951858108108
"{CSS,Javascript} => {HTML}"0.07061403508771930.860962566844926.4572192513369
"{HTML,Javascript} => {CSS}"0.07061403508771930.7703349282296656.86079545454546
"{CSS,Git} => {Javascript}"0.02850877192982460.9027777777777784.02018229166667
"{CSS,Javascript} => {Git}"0.02850877192982460.3475935828877012.18926345023193
"{Git,Javascript} => {CSS}"0.02850877192982460.3757225433526013.3462789017341
"{Git,HTML} => {Javascript}"0.02938596491228070.870129870129873.87479707792208
"{HTML,Javascript} => {Git}"0.02938596491228070.3205741626794262.0190858864892
"{Git,Javascript} => {HTML}"0.02938596491228070.387283236994222.90462427745665
"{CSS3,HTML5,JQuery} => {Javascript}"0.02357456140350880.8565737051792833.81442978087649
"{CSS3,HTML5,Javascript} => {JQuery}"0.02357456140350880.6554878048780496.62020905923345
"{CSS3,Javascript,JQuery} => {HTML5}"0.02357456140350880.91489361702127714.8996960486322
"{HTML5,Javascript,JQuery} => {CSS3}"0.02357456140350880.72881355932203415.8256658595642
"{Ajax,HTML,JQuery} => {Javascript}"0.02138157894736840.9798994974874374.36361494974874
"{Ajax,Javascript,JQuery} => {HTML}"0.02138157894736840.6794425087108015.09581881533101
"{Ajax,HTML,Javascript} => {JQuery}"0.02138157894736840.8863636363636368.95197825430384
"{HTML,Javascript,JQuery} => {Ajax}"0.02138157894736840.4482758620689669.55204640670319
"{Ajax,CSS,HTML} => {Javascript}"0.02017543859649120.9019607843137264.01654411764706
"{Ajax,CSS,Javascript} => {HTML}"0.02017543859649120.926.9
"{Ajax,HTML,Javascript} => {CSS}"0.02017543859649120.8363636363636367.44886363636364
"{CSS,HTML,Javascript} => {Ajax}"0.02017543859649120.2857142857142866.08811748998665
"{CSS,MySQL,PHP} => {HTML}"0.02017543859649120.9019607843137266.76470588235294
"{HTML,MySQL,PHP} => {CSS}"0.02017543859649120.718756.4013671875
"{CSS,HTML,MySQL} => {PHP}"0.02017543859649120.8846153846153856.70074111934577
"{CSS,HTML,PHP} => {MySQL}"0.02017543859649120.6052631578947374.94623655913978
"{HTML,MySQL,PHP} => {Javascript}"0.02236842105263160.7968753.548583984375
"{Javascript,MySQL,PHP} => {HTML}"0.02236842105263160.4553571428571433.41517857142857
"{HTML,Javascript,MySQL} => {PHP}"0.02236842105263160.8793103448275866.66055676480697
"{HTML,Javascript,PHP} => {MySQL}"0.02236842105263160.6144578313253015.02137582588418
"{CSS,JQuery,PHP} => {HTML}"0.02138157894736840.8744394618834086.55829596412556
"{HTML,JQuery,PHP} => {CSS}"0.02138157894736840.8158995815899587.26660564853556
"{CSS,HTML,JQuery} => {PHP}"0.02138157894736840.4285714285714293.24632178452776
"{CSS,HTML,PHP} => {JQuery}"0.02138157894736840.6414473684210536.47840531561462
"{CSS,JQuery,PHP} => {Javascript}"0.02050438596491230.8385650224215253.73423486547085
"{Javascript,JQuery,PHP} => {CSS}"0.02050438596491230.6515679442508715.80302700348432
"{CSS,Javascript,JQuery} => {PHP}"0.02050438596491230.4549878345498783.44641947765356
"{CSS,Javascript,PHP} => {JQuery}"0.02050438596491230.640410958904116.46793792381559
"{HTML,JQuery,PHP} => {Javascript}"0.02269736842105260.8661087866108793.85689069037657
"{Javascript,JQuery,PHP} => {HTML}"0.02269736842105260.7212543554006975.40940766550523
"{HTML,Javascript,JQuery} => {PHP}"0.02269736842105260.4758620689655173.60453660213083
"{HTML,Javascript,PHP} => {JQuery}"0.02269736842105260.6234939759036146.29708201577072
"{CSS,HTML,JQuery} => {Javascript}"0.03980263157894740.7978021978021983.55271291208791
"{CSS,Javascript,JQuery} => {HTML}"0.03980263157894740.8832116788321176.62408759124088
"{HTML,Javascript,JQuery} => {CSS}"0.03980263157894740.834482758620697.43211206896552
"{CSS,HTML,Javascript} => {JQuery}"0.03980263157894740.5636645962732925.69282515837477
"{CSS,HTML,PHP} => {Javascript}"0.02763157894736840.8289473684210533.69140625
"{CSS,Javascript,PHP} => {HTML}"0.02763157894736840.8630136986301376.47260273972603
"{HTML,Javascript,PHP} => {CSS}"0.02763157894736840.7590361445783136.7601656626506
"{CSS,HTML,Javascript} => {PHP}"0.02763157894736840.3913043478260872.96403293369926
"{CSS,Git,HTML} => {Javascript}"0.0250.9193548387096774.09400201612903
"{CSS,HTML,Javascript} => {Git}"0.0250.3540372670807452.22984798050856
"{CSS,Git,Javascript} => {HTML}"0.0250.8769230769230776.57692307692308
"{Git,HTML,Javascript} => {CSS}"0.0250.8507462686567167.57695895522388
